id,customer_id,item_id,seller_id,good_id,seller_raiting,payment_type,bonus,date
4289,163,58,134,77,3,cashless payment,4,2024-01-27
4290,353,55,175,55,1,cashless payment,36,2024-01-13
4291,713,77,124,165,5,cash payment,47,2024-01-18
4292,626,28,147,103,4,cashless payment,16,2024-01-29
4293,810,33,58,80,1,cashless payment,4,2024-01-22
4294,804,56,76,85,4,cash payment,33,2024-01-09
4295,551,55,126,55,1,in installments,5,2024-01-02
4296,70,53,170,17,2,in installments,41,2024-01-28
4297,320,86,132,158,5,cashless payment,40,2024-01-05
4298,891,5,142,19,1,in installments,35,2024-01-02
4299,284,54,38,63,4,in installments,33,2024-01-22
4300,23,21,199,112,2,cash payment,20,2024-01-11
4301,506,33,101,45,2,in installments,17,2024-01-27
4302,146,68,99,132,1,cashless payment,43,2024-01-29
4303,250,25,129,24,4,in installments,33,2024-01-05
4304,95,5,23,12,4,cash payment,11,2024-01-05
4305,616,49,132,99,2,cashless payment,42,2024-01-26
4306,380,43,195,198,5,cash payment,10,2024-01-16
4307,850,84,173,58,3,cashless payment,47,2024-01-01
4308,735,18,69,59,3,cash payment,15,2024-01-02
4309,590,75,112,151,5,in installments,43,2024-01-06
4310,169,27,150,30,1,cashless payment,50,2024-01-15
4311,511,80,191,26,1,cash payment,11,2024-01-20
4312,815,32,47,7,2,cash payment,26,2024-01-07
4313,353,17,27,159,2,cashless payment,1,2024-01-13
4314,282,19,97,27,5,cash payment,39,2024-01-24
4315,56,27,17,164,3,cash payment,45,2024-01-03
4316,444,71,101,121,1,cashless payment,50,2024-01-07
4317,324,24,97,144,2,in installments,27,2024-01-07
4318,985,55,32,119,4,in installments,28,2024-01-23
4319,309,66,165,138,3,cashless payment,26,2024-01-15
4320,997,81,28,198,1,cash payment,12,2024-01-05
4321,504,94,183,58,5,cash payment,35,2024-01-03
4322,484,73,186,195,3,cash payment,10,2024-01-17
4323,132,38,56,163,2,cashless payment,23,2024-01-24
4324,75,1,68,4,2,cash payment,15,2024-01-17
4325,354,36,98,84,1,cash payment,43,2024-01-14
4326,140,56,64,63,2,in installments,45,2024-01-01
4327,432,96,64,174,1,in installments,29,2024-01-03
4328,237,18,129,128,4,cash payment,3,2024-01-20
4329,478,9,183,157,3,cash payment,6,2024-01-14
4330,887,12,25,108,1,cash payment,6,2024-01-20
4331,216,54,76,129,2,cash payment,23,2024-01-27
4332,671,6,48,191,1,cash payment,10,2024-01-25
4333,130,4,78,15,1,cashless payment,21,2024-01-02
4334,209,72,9,18,5,cash payment,9,2024-01-02
4335,635,70,125,99,5,in installments,1,2024-01-24
4336,86,51,57,165,2,in installments,38,2024-01-14
4337,827,4,74,174,5,cash payment,39,2024-01-12
4338,32,57,146,147,4,in installments,33,2024-01-27
4339,155,26,179,196,4,in installments,42,2024-01-12
4340,619,70,71,159,5,cashless payment,0,2024-01-29
4341,462,45,119,37,5,cashless payment,42,2024-01-04
4342,560,98,30,5,5,cash payment,15,2024-01-18
4343,921,8,31,23,4,in installments,7,2024-01-19
4344,566,45,145,70,5,cash payment,2,2024-01-16
4345,9,64,159,176,5,in installments,45,2024-01-19
4346,650,6,45,54,3,cashless payment,45,2024-01-20
4347,131,61,191,156,2,cash payment,0,2024-01-04
4348,634,19,142,99,1,in installments,31,2024-01-04
4349,955,1,34,118,5,in installments,18,2024-01-06
4350,71,64,14,20,4,cash payment,10,2024-01-04
4351,690,58,140,127,1,cashless payment,3,2024-01-17
4352,564,47,82,156,1,cashless payment,12,2024-01-17
4353,623,94,146,142,5,cash payment,16,2024-01-10
4354,668,10,95,105,4,cashless payment,46,2024-01-06
4355,818,82,9,122,4,in installments,29,2024-01-22
4356,777,22,99,71,3,in installments,37,2024-01-20
4357,905,77,199,54,3,in installments,32,2024-01-04
4358,984,55,164,119,1,in installments,20,2024-01-12
4359,371,86,63,165,2,in installments,39,2024-01-17
4360,265,64,96,75,5,cashless payment,4,2024-01-04
4361,606,52,89,9,4,cash payment,4,2024-01-17
4362,297,57,22,136,5,cash payment,13,2024-01-27
4363,261,27,132,10,4,in installments,3,2024-01-05
4364,238,62,141,126,1,cashless payment,26,2024-01-10
4365,340,62,194,132,3,in installments,32,2024-01-26
4366,419,77,179,95,1,cash payment,8,2024-01-04
4367,915,1,194,166,2,cashless payment,11,2024-01-17
4368,396,52,170,183,1,in installments,1,2024-01-09
4369,324,57,117,160,2,in installments,12,2024-01-12
4370,140,82,104,127,3,cashless payment,2,2024-01-10
4371,130,43,99,110,2,cash payment,50,2024-01-12
4372,473,95,184,143,2,cashless payment,48,2024-01-02
4373,433,33,185,43,4,in installments,20,2024-01-06
4374,943,16,30,53,4,cash payment,50,2024-01-30
4375,994,27,18,196,4,in installments,44,2024-01-29
4376,45,97,5,26,2,in installments,23,2024-01-10
4377,461,41,108,107,5,in installments,6,2024-01-07
4378,549,54,121,165,4,cashless payment,50,2024-01-22
4379,914,63,124,138,4,in installments,39,2024-01-01
4380,629,59,14,192,2,in installments,24,2024-01-09
4381,9,89,110,80,1,in installments,8,2024-01-07
4382,472,79,151,85,1,cash payment,32,2024-01-25
4383,207,36,145,51,4,cash payment,21,2024-01-08
4384,601,74,175,24,1,cashless payment,8,2024-01-30
4385,522,60,4,121,4,cash payment,36,2024-01-30
4386,49,95,39,94,1,in installments,48,2024-01-28
4387,681,27,177,195,2,in installments,18,2024-01-16
4388,878,69,82,194,2,in installments,28,2024-01-17
4389,428,28,158,121,3,in installments,50,2024-01-11
4390,897,5,78,165,5,cash payment,7,2024-01-13
4391,322,66,56,72,1,in installments,11,2024-01-01
4392,357,7,191,7,2,cash payment,39,2024-01-16
4393,966,92,77,53,1,in installments,3,2024-01-16
4394,575,20,167,51,1,cash payment,3,2024-01-04
4395,294,82,153,190,4,in installments,10,2024-01-21
4396,57,98,186,107,5,cash payment,37,2024-01-27
4397,934,92,115,125,3,cashless payment,32,2024-01-21
4398,139,78,65,48,1,in installments,47,2024-01-16
4399,142,21,161,167,4,cash payment,27,2024-01-21
4400,382,70,61,42,1,in installments,39,2024-01-26
4401,218,50,183,68,5,cashless payment,6,2024-01-03
4402,296,65,200,55,5,cashless payment,34,2024-01-19
4403,965,64,94,191,2,cashless payment,9,2024-01-20
4404,146,41,41,151,1,cash payment,20,2024-01-16
4405,787,9,114,194,3,cash payment,4,2024-01-20
4406,455,73,176,178,4,in installments,7,2024-01-08
4407,679,81,178,77,2,cash payment,47,2024-01-15
4408,74,62,6,110,2,cash payment,36,2024-01-05
4409,505,53,22,141,1,in installments,11,2024-01-24
4410,251,6,122,23,5,cash payment,22,2024-01-06
4411,157,10,200,122,2,in installments,16,2024-01-18
4412,849,52,34,79,4,cashless payment,0,2024-01-18
4413,304,86,97,176,2,cash payment,10,2024-01-24
4414,661,64,19,49,5,cashless payment,44,2024-01-05
4415,835,55,149,155,5,in installments,40,2024-01-07
4416,138,30,64,130,3,in installments,31,2024-01-13
4417,54,66,57,134,2,cash payment,7,2024-01-09
4418,225,75,112,177,3,cash payment,24,2024-01-21
4419,148,47,49,4,1,cash payment,32,2024-01-01
4420,522,91,168,36,4,cash payment,33,2024-01-30
4421,68,56,180,171,3,cashless payment,10,2024-01-08
4422,503,43,29,21,4,cash payment,34,2024-01-21
4423,608,13,198,78,5,cash payment,37,2024-01-25
4424,870,75,150,143,4,in installments,14,2024-01-25
4425,539,10,82,154,1,cash payment,5,2024-01-04
4426,112,79,2,53,2,in installments,21,2024-01-03
4427,150,96,183,181,1,cash payment,43,2024-01-17
4428,647,98,53,155,4,in installments,11,2024-01-04
4429,252,10,45,74,1,cash payment,26,2024-01-27
4430,239,9,200,56,3,in installments,40,2024-01-03
4431,55,46,89,186,5,cash payment,23,2024-01-09
4432,664,48,149,86,4,in installments,8,2024-01-05
4433,507,27,16,63,1,cash payment,43,2024-01-21
4434,188,28,104,171,3,cashless payment,27,2024-01-27
4435,63,17,98,60,1,cash payment,28,2024-01-08
4436,118,87,150,9,5,in installments,7,2024-01-07
4437,489,1,118,179,4,in installments,22,2024-01-03
4438,521,32,99,15,3,cashless payment,10,2024-01-14
4439,648,80,129,109,2,in installments,38,2024-01-12
4440,542,80,47,30,5,in installments,26,2024-01-19
4441,74,56,80,156,2,cashless payment,28,2024-01-12
4442,74,77,33,181,2,cashless payment,27,2024-01-13
4443,820,84,97,147,5,cashless payment,29,2024-01-17
4444,613,66,197,88,4,cashless payment,20,2024-01-28
4445,887,41,36,159,5,in installments,21,2024-01-15
4446,114,84,1,35,4,in installments,14,2024-01-17
4447,628,72,85,154,4,cash payment,7,2024-01-09
4448,233,50,108,28,1,cash payment,5,2024-01-14
4449,797,30,197,101,2,cash payment,28,2024-01-12
4450,966,8,119,82,1,cashless payment,10,2024-01-18
4451,364,14,120,14,3,cash payment,33,2024-01-12
4452,384,85,1,17,2,in installments,28,2024-01-18
4453,492,84,146,51,3,in installments,50,2024-01-10
4454,285,82,74,195,5,in installments,15,2024-01-21
4455,521,7,55,117,4,cashless payment,17,2024-01-19
4456,492,42,170,94,1,cashless payment,17,2024-01-16
4457,584,88,10,126,1,cashless payment,44,2024-01-16
4458,375,42,52,103,3,cash payment,3,2024-01-24
4459,291,97,34,70,4,cash payment,25,2024-01-25
4460,574,70,12,45,1,in installments,16,2024-01-02
4461,867,81,1,181,3,in installments,4,2024-01-03
4462,406,15,89,43,3,cash payment,6,2024-01-17
4463,476,65,153,38,5,cashless payment,35,2024-01-25
4464,576,92,76,65,2,cashless payment,43,2024-01-08
4465,139,28,125,97,2,cashless payment,35,2024-01-16
4466,557,34,41,53,1,in installments,13,2024-01-13
4467,934,98,109,111,2,cash payment,12,2024-01-11
4468,884,76,23,31,2,in installments,2,2024-01-25
4469,275,48,64,132,2,cashless payment,36,2024-01-18
4470,134,72,144,136,1,cashless payment,5,2024-01-15
4471,858,27,19,178,4,cash payment,50,2024-01-06
4472,392,4,129,133,2,in installments,44,2024-01-22
4473,724,5,197,185,3,in installments,6,2024-01-06
4474,526,63,142,141,1,cashless payment,33,2024-01-15
4475,517,7,14,186,2,cashless payment,33,2024-01-22
4476,110,66,150,195,2,cashless payment,50,2024-01-21
4477,732,89,90,54,1,cashless payment,21,2024-01-08
4478,322,21,44,154,5,cash payment,36,2024-01-16
4479,343,34,27,182,1,cashless payment,8,2024-01-11
4480,561,58,145,78,4,cashless payment,33,2024-01-09
4481,260,78,129,101,3,cashless payment,0,2024-01-03
4482,731,14,69,45,5,in installments,12,2024-01-08
4483,557,73,158,137,5,cashless payment,11,2024-01-12
4484,112,38,58,170,3,cash payment,4,2024-01-08
4485,431,63,136,183,4,in installments,24,2024-01-15
4486,197,47,64,192,1,cash payment,29,2024-01-08
4487,676,54,156,46,3,in installments,49,2024-01-24
4488,132,76,67,37,1,cashless payment,35,2024-01-12
4489,162,22,90,169,2,cashless payment,18,2024-01-06
4490,862,39,181,17,1,cashless payment,28,2024-01-28
4491,388,76,191,186,4,cashless payment,23,2024-01-25
4492,792,13,171,148,2,cash payment,50,2024-01-19
4493,455,35,134,184,2,cashless payment,19,2024-01-03
4494,464,29,18,115,2,in installments,19,2024-01-27
4495,741,1,12,177,3,in installments,13,2024-01-17
4496,993,100,184,147,4,in installments,27,2024-01-09
4497,118,40,98,174,2,cash payment,15,2024-01-24
4498,56,1,20,125,3,in installments,9,2024-01-22
4499,931,96,120,59,2,in installments,2,2024-01-14
4500,205,28,182,146,1,in installments,23,2024-01-10
4501,243,98,14,151,1,cashless payment,26,2024-01-24
4502,976,55,23,104,4,cashless payment,11,2024-01-22
4503,212,14,74,111,4,in installments,42,2024-01-08
4504,576,71,118,146,5,cashless payment,38,2024-01-21
4505,374,62,116,66,1,in installments,40,2024-01-14
4506,271,32,47,95,3,cash payment,44,2024-01-11
4507,722,36,59,181,2,in installments,13,2024-01-21
4508,661,95,49,95,2,in installments,26,2024-01-27
4509,931,9,193,198,4,cash payment,45,2024-01-09
4510,347,61,47,183,1,cash payment,11,2024-01-08
4511,525,89,86,70,4,in installments,32,2024-01-10
4512,910,57,145,61,3,in installments,39,2024-01-08
4513,473,18,134,73,4,cash payment,33,2024-01-07
4514,884,72,2,133,4,cash payment,15,2024-01-23
4515,246,95,37,68,4,cashless payment,43,2024-01-20
4516,476,18,79,31,5,cashless payment,38,2024-01-26
4517,568,20,197,108,2,cash payment,27,2024-01-24
4518,740,4,134,33,5,in installments,33,2024-01-10
4519,322,8,125,57,2,in installments,18,2024-01-14
4520,256,61,57,56,2,in installments,33,2024-01-21
4521,648,5,21,55,5,cashless payment,14,2024-01-22
4522,438,18,79,65,5,in installments,27,2024-01-26
4523,676,26,171,114,3,in installments,34,2024-01-08
4524,374,31,142,73,3,cashless payment,28,2024-01-04
4525,864,27,104,1,4,cashless payment,11,2024-01-24
4526,117,48,32,132,1,cashless payment,43,2024-01-12
4527,850,26,121,10,2,in installments,1,2024-01-02
4528,692,14,156,40,2,cash payment,22,2024-01-11
4529,267,57,176,69,1,cashless payment,39,2024-01-28
4530,998,40,55,176,3,cash payment,23,2024-01-29
4531,791,91,151,85,5,in installments,22,2024-01-25
4532,917,2,5,17,5,cash payment,20,2024-01-11
4533,69,47,81,169,5,cashless payment,14,2024-01-16
4534,3,37,10,30,1,cashless payment,5,2024-01-25
4535,156,68,34,18,2,in installments,18,2024-01-02
4536,208,31,158,18,3,in installments,28,2024-01-11
4537,80,95,3,143,3,cashless payment,48,2024-01-22
4538,815,89,125,65,2,cashless payment,43,2024-01-24
4539,739,62,76,191,4,in installments,1,2024-01-19
4540,159,21,182,112,1,cash payment,30,2024-01-10
4541,520,94,93,6,5,cash payment,16,2024-01-30
4542,999,46,89,188,2,in installments,22,2024-01-20
4543,309,3,188,41,3,in installments,37,2024-01-28
4544,748,39,47,61,4,in installments,20,2024-01-10
4545,159,56,198,197,2,cashless payment,47,2024-01-01
4546,289,26,193,64,3,in installments,5,2024-01-14
4547,464,26,78,177,5,cashless payment,48,2024-01-11
4548,312,27,190,158,1,cashless payment,25,2024-01-05
4549,440,69,88,192,2,cash payment,44,2024-01-15
4550,485,24,156,88,5,cash payment,18,2024-01-18
4551,465,98,45,1,5,cashless payment,7,2024-01-20
4552,358,40,20,184,5,cashless payment,29,2024-01-16
4553,913,14,194,119,4,cashless payment,24,2024-01-24
4554,415,92,17,51,4,in installments,43,2024-01-30
4555,701,38,142,65,3,cashless payment,10,2024-01-08
4556,224,49,97,164,4,cashless payment,3,2024-01-23
4557,602,82,200,185,1,cashless payment,21,2024-01-03
4558,535,61,30,178,2,in installments,44,2024-01-29
4559,806,63,136,151,5,cash payment,31,2024-01-18
4560,120,42,110,11,3,cashless payment,46,2024-01-05
4561,564,39,46,86,5,cashless payment,39,2024-01-04
4562,435,13,196,190,2,in installments,40,2024-01-05
4563,152,18,169,185,3,cashless payment,23,2024-01-21
4564,61,89,133,189,4,in installments,32,2024-01-10
4565,734,30,154,139,2,in installments,19,2024-01-30
4566,568,30,128,169,4,in installments,0,2024-01-12
4567,813,53,53,115,2,cash payment,10,2024-01-08
4568,249,99,140,12,4,in installments,8,2024-01-17
4569,121,86,139,95,4,cash payment,38,2024-01-23
4570,155,63,77,37,1,cash payment,32,2024-01-11
4571,451,62,131,25,2,cashless payment,7,2024-01-07
4572,794,90,172,184,4,in installments,21,2024-01-03
4573,592,23,112,189,5,in installments,30,2024-01-24
4574,63,17,78,113,1,in installments,13,2024-01-03
4575,627,50,41,162,2,cashless payment,30,2024-01-30
4576,173,75,41,128,5,cashless payment,42,2024-01-17
4577,753,12,85,163,4,cash payment,37,2024-01-01
4578,558,68,21,76,1,in installments,42,2024-01-11
4579,674,92,20,154,4,in installments,21,2024-01-06
4580,173,45,90,64,1,cash payment,37,2024-01-22
4581,322,10,168,131,4,cashless payment,19,2024-01-19
4582,960,19,97,84,4,cashless payment,34,2024-01-02
4583,834,16,172,23,3,cashless payment,41,2024-01-26
4584,649,56,197,135,4,cashless payment,27,2024-01-04
4585,484,40,87,120,3,cash payment,48,2024-01-10
4586,716,93,169,165,2,in installments,14,2024-01-20
4587,789,63,79,17,5,cashless payment,6,2024-01-02
4588,940,71,13,115,1,in installments,0,2024-01-30
4589,363,58,26,55,3,cashless payment,46,2024-01-08
4590,772,95,146,198,2,in installments,27,2024-01-29
4591,660,67,65,171,4,in installments,37,2024-01-02
4592,109,2,154,35,1,in installments,18,2024-01-07
4593,129,9,67,52,4,cash payment,16,2024-01-22
4594,763,98,167,198,1,cash payment,18,2024-01-06
4595,500,22,77,162,4,cashless payment,42,2024-01-20
4596,685,78,184,7,5,in installments,47,2024-01-22
4597,606,40,63,97,5,cashless payment,18,2024-01-17
4598,997,53,32,55,5,cash payment,40,2024-01-26
4599,96,99,36,129,3,cash payment,40,2024-01-25
4600,409,6,134,80,3,cashless payment,46,2024-01-20
4601,608,100,2,149,5,in installments,37,2024-01-24
4602,124,15,164,48,4,cashless payment,30,2024-01-29
4603,616,100,94,148,4,cashless payment,13,2024-01-03
4604,188,94,79,146,2,cash payment,17,2024-01-06
4605,973,34,66,79,1,cash payment,23,2024-01-15
4606,409,90,7,127,4,cash payment,27,2024-01-19
4607,680,19,180,141,5,cash payment,10,2024-01-11
4608,500,1,84,126,4,cash payment,43,2024-01-08
4609,174,28,134,33,2,in installments,14,2024-01-25
4610,806,13,192,134,3,in installments,39,2024-01-14
4611,283,43,87,123,3,in installments,38,2024-01-12
4612,179,91,94,44,3,cash payment,10,2024-01-12
4613,853,87,130,82,3,cashless payment,25,2024-01-09
4614,293,36,18,34,1,in installments,4,2024-01-23
4615,701,41,67,182,5,in installments,41,2024-01-01
4616,668,42,178,134,3,cashless payment,37,2024-01-18
4617,128,43,32,10,3,cashless payment,44,2024-01-25
4618,591,99,8,101,2,cashless payment,18,2024-01-17
4619,148,92,153,145,1,in installments,15,2024-01-11
4620,533,31,8,127,1,in installments,26,2024-01-09
4621,161,91,88,49,3,cash payment,1,2024-01-04
4622,224,65,115,37,2,cash payment,35,2024-01-17
4623,985,12,124,133,2,in installments,24,2024-01-12
4624,126,80,109,180,1,cashless payment,49,2024-01-18
4625,43,14,63,21,1,in installments,2,2024-01-06
4626,813,87,189,73,4,in installments,46,2024-01-17
4627,625,13,100,53,1,in installments,6,2024-01-26
4628,882,45,176,132,5,cash payment,14,2024-01-09
4629,358,70,3,62,2,in installments,41,2024-01-15
4630,447,44,165,11,2,in installments,30,2024-01-23
4631,401,81,61,146,5,cash payment,40,2024-01-19
4632,638,39,157,73,2,in installments,17,2024-01-18
4633,948,20,130,19,1,in installments,34,2024-01-23
4634,466,92,89,144,3,cash payment,21,2024-01-22
4635,175,2,49,98,5,cash payment,11,2024-01-21
4636,979,17,61,192,3,cash payment,13,2024-01-09
4637,822,4,134,89,5,cash payment,41,2024-01-30
4638,377,95,186,140,3,in installments,0,2024-01-10
4639,107,78,77,141,2,cash payment,47,2024-01-21
4640,865,96,36,176,3,in installments,43,2024-01-09
4641,251,44,51,106,4,in installments,5,2024-01-18
4642,723,26,15,122,2,in installments,41,2024-01-08
4643,438,19,78,152,2,in installments,26,2024-01-17
4644,750,39,140,94,1,in installments,24,2024-01-07
4645,344,60,121,192,5,cashless payment,9,2024-01-24
4646,335,20,80,67,4,in installments,3,2024-01-16
4647,165,24,156,176,5,cashless payment,20,2024-01-04
4648,237,37,123,22,2,cash payment,44,2024-01-27
4649,892,57,154,77,3,in installments,23,2024-01-29
4650,362,70,117,38,5,cash payment,32,2024-01-18
4651,414,17,56,64,1,cash payment,8,2024-01-21
4652,311,86,5,55,4,in installments,40,2024-01-14
4653,218,25,179,39,4,cashless payment,18,2024-01-25
4654,62,48,6,58,2,cashless payment,36,2024-01-14
4655,982,26,152,46,4,in installments,19,2024-01-20
4656,147,8,17,107,2,in installments,4,2024-01-30
4657,14,38,82,142,5,cash payment,10,2024-01-30
4658,26,23,179,188,3,cash payment,4,2024-01-27
4659,102,41,143,147,1,cashless payment,30,2024-01-02
4660,61,40,92,166,5,cashless payment,49,2024-01-23
4661,24,2,120,132,1,cash payment,36,2024-01-20
4662,681,12,75,145,5,cash payment,1,2024-01-14
4663,18,68,96,85,2,cashless payment,1,2024-01-23
4664,126,14,53,151,2,cashless payment,18,2024-01-30
4665,774,60,151,128,5,cash payment,29,2024-01-12
4666,529,22,135,151,4,cash payment,31,2024-01-14
4667,138,4,173,100,3,cashless payment,40,2024-01-06
4668,424,20,137,119,2,in installments,35,2024-01-21
4669,519,16,191,157,5,cashless payment,16,2024-01-05
4670,68,27,50,124,5,cash payment,2,2024-01-26
4671,85,20,190,96,4,cash payment,48,2024-01-02
4672,786,39,135,49,1,cash payment,33,2024-01-28
4673,393,20,3,102,5,cash payment,3,2024-01-26
4674,493,60,170,105,2,in installments,1,2024-01-16
4675,97,81,139,191,2,in installments,20,2024-01-29
